"Company","Team Category","Team Sub-Category","Social Copy","Content Pillar","Category",,
"Fractal",,,"In today’s dynamic CPG landscape, managing diverse and rapidly growing data streams presents a significant challenge. Traditional systems often lack the agility and scalability needed for real-time insights. 

This is where Data Vault 2.0 meets the power of Google Cloud. Together, they offer a modern, flexible architecture that simplifies data integration, supports rapid scaling, and maintains data integrity across systems. 

Discover how this powerful combination enables CPG companies to make smarter decisions and build future-ready data ecosystems. https://lnkd.in/dC6-5dxv 

hashtag#DataVault hashtag#GoogleCloud hashtag#CPGTransformation 

Ashish Mahajan","Thought Leadership","Authority",,
"Fractal",,,"𝐖𝐡𝐚𝐭 𝐝𝐨𝐞𝐬 𝐭𝐡𝐞 𝐟𝐮𝐭𝐮𝐫𝐞 𝐨𝐟 𝐞𝐧𝐭𝐞𝐫𝐩𝐫𝐢𝐬𝐞 𝐀𝐈 𝐥𝐨𝐨𝐤 𝐥𝐢𝐤𝐞? We explored that and more at this week’s 𝐀𝐦𝐬𝐭𝐞𝐫𝐝𝐚𝐦 𝐄𝐱𝐞𝐜𝐮𝐭𝐢𝐯𝐞 𝐒𝐮𝐦𝐦𝐢𝐭 hosted by Fractal
 
From intelligent agents and business-ready GenAI to global collaboration and ROI-driven innovation, the sessions sparked bold conversations on what it takes to turn AI excitement into real enterprise outcomes.
 
Srikanth Velamakanni spoke on the Evolution of Intelligence, tracing AI’s journey toward agents that can think, plan, and act, and how businesses are evolving alongside them.
 
Satya Pinisetty highlighted the growing collaboration between India and the Netherlands in science, technology, and AI to drive inclusive growth.
 
Gopalratnam VC and Sandeep Dutta explored how to scale GenAI with real impact - grounded in business outcomes, infrastructure readiness, and strong leadership.
 
Leon Verbeek and Beate Lettmann discussed unlocking ROI from AI, emphasizing the role of pilots, internal champions, and a focus on practical value.
 
Lila Fridley, Deependra Singh, and Himanshu Nautiyal unpacked the rise of AI agents. What’s real, what’s next, and how enterprises can lead responsibly through this shift?
 
From rethinking operating models to redefining ROI, one thing was clear: 𝐀𝐈 𝐢𝐬𝐧’𝐭 𝐭𝐡𝐞 𝐟𝐮𝐭𝐮𝐫𝐞, 𝐢𝐭’𝐬 𝐭𝐡𝐞 𝐧𝐨𝐰.
 
A big thank you to our speakers and attendees for an energizing day of ideas, insight, and innovation, set against the stunning backdrop of the Conservatorium Hotel.
 
Pranay Agrawal, Shailendra Singh, Mythreyi Mukund, Mrunali Majmudar (Sathe), Ajoy Singh, Natwar Mall, Sankar Narayanan 'SN', Matt Gennone, Dylan Dias, Andy Walter, Beate Lettmann, Suneet K., Prithwish Dev, Kshama Supreeth Kankanady, Sriram PK, Pavan Palety, Aashwin Kumar, Swaroop Kishan, Amit Gyanani, Rama Santhanam-Dickhoff (Executive MBA), Vigneshwar Murali, Natasha Bloom, Garima Beniwal, Rajshekar Jenne, Vikram Magon
 
hashtag#ExecutiveSummit hashtag#AgeOfIntelligence hashtag#EvolutionOfIntelligence hashtag#Leadership hashtag#E","Thought Leadership","Authority",,
"Fractal",,,"Excited to share the launch of our brand-new course on 𝐃𝐚𝐭𝐚 𝐅𝐫𝐚𝐦𝐞𝐰𝐨𝐫𝐤𝐬 𝐟𝐨𝐫 𝐆𝐞𝐧𝐞𝐫𝐚𝐭𝐢𝐯𝐞 𝐀𝐈, now live on Coursera!
 
Generative AI solutions, including large language models (LLMs), Retrieval-Augmented Generation (RAG), and agentic AI, thrive on high-quality, well-managed data. Even the most sophisticated AI tools can fall short without a strong data foundation.
 
This course dives into the essentials of modern data frameworks that support robust, scalable, and reliable Generative AI systems. You’ll discover how to:
✅ Explain the components of a modern data framework and its role in GenAI.
✅ Differentiate between structured and unstructured data in AI implementations.
✅ Apply foundational data governance and management principles to support GenAI at scale.
✅ Design customized data taxonomies within a responsible data framework.

Featuring real-world examples, practical exercises, and expert guidance, this course empowers you to master data classification, accessibility, security, and scalability—critical to any successful AI project.

Whether you're a Data Scientist, Engineer, AI/GenAI Leader, or simply curious about data’s role in AI, this course will give you the tools you need to develop reliable and future-ready AI systems.
 
Join us on Coursera and start building a solid data strategy today: https://lnkd.in/dSQ3nJmY

hashtag#GenerativeAI hashtag#DataFramework hashtag#Coursera hashtag#FractalCourses","Thought Leadership","Authority",,
"Fractal",,,"𝐀𝐧𝐨𝐭𝐡𝐞𝐫 𝐩𝐫𝐨𝐮𝐝 𝐦𝐨𝐦𝐞𝐧𝐭 𝐟𝐨𝐫 Fractal!

India’s AI revolution is being led by bold, curious, and visionary minds; people who are giving it their all to build a smarter and more inclusive future.

We’re excited to see our Co-founder, Srikanth Velamakanni, featured in Forbes India and Accel’s list of “𝟑𝟎 𝐈𝐧𝐝𝐢𝐚𝐧 𝐌𝐢𝐧𝐝𝐬 𝐋𝐞𝐚𝐝𝐢𝐧𝐠 𝐭𝐡𝐞 𝐀𝐈 𝐑𝐞𝐯𝐨𝐥𝐮𝐭𝐢𝐨𝐧.”

This recognition is yet another milestone in his journey of shaping how AI serves people, businesses, and the world at large.

Congratulations, Srikanth!

Check out the full list here: https://lnkd.in/dPJvcPD3
hashtag#AI hashtag#ForbesIndia hashtag#Accel","Thought Leadership","Authority",,
"Fractal",,,"𝗙𝗿𝗼𝗺 𝗥𝗲𝗺𝗼𝘁𝗲 𝗦𝘁𝗮𝗿𝘁 𝘁𝗼 𝗮𝗻 𝗜𝗰𝗼𝗻𝗶𝗰 𝗩𝗶𝗲𝘄
 
What's it like starting a new role during a global pandemic? For Ashwath, Day 1 in Jan 2021 was entirely remote. Based in California, with a team in New York and India, they even drove 300km for a vaccine just to finally meet colleagues in person.
Their first visit to the New York office, high up on the 76th floor of the World Trade Center, was transformative. 
The constant awe from seeing the Manhattan skyline, Hudson River, Statue of Liberty, and the 9/11 Memorial makes every day special. 

It's a powerful reminder of how much the way we work has evolved, blending global collaboration with an iconic physical space that truly inspires.
 
hashtag#WorkLife hashtag#RemoteWork hashtag#WorkFromOffice hashtag#AI hashtag#Fractal25 hashtag#LifeatFractal","Others","Personal",,
"Fractal",,,"The Databricks Data + AI Summit is coming up next week in San Francisco and we can’t wait! We’ll be on the ground ready to discuss how you can make the most of Databricks in your AI stack… and for those of you in the healthcare space, please be sure to attend our breakout session, “Payer Digital Transformation: The Impact of Data + AI” with Fractal’s Neeraj Sharma!

hashtag#DataAISummit hashtag#Databricks hashtag#GenAI hashtag#healthcare 

Dylan Dias Louis Goldner Natalya Andrews Prizcyla Chan Steve McCloskey Shailendra Singh Alambir Singh Matt Gennone Shankar Jha Shalabh Kumar Balaji Sarathy Ishkirat Nanda Shreesha Hegde Prithwish Dev Abhishek (Abhi) Y. Takshila Sethi Shivangi Joshi","Events","CTA",,
"Fractal",,,"𝐅𝐚𝐦𝐢𝐥𝐲 𝐃𝐚𝐲 𝐢𝐧 𝐔𝐤𝐫𝐚𝐢𝐧𝐞 𝐰𝐚𝐬 𝐚 𝐛𝐞𝐚𝐮𝐭𝐢𝐟𝐮𝐥 𝐛𝐥𝐞𝐧𝐝 𝐨𝐟 𝐭𝐫𝐚𝐝𝐢𝐭𝐢𝐨𝐧, 𝐜𝐨𝐧𝐧𝐞𝐜𝐭𝐢𝐨𝐧, 𝐚𝐧𝐝 𝐣𝐨𝐲.

Set in the charming backdrop of Mamayeva Sloboda, our teams and their families immersed themselves in the heart of Ukrainian culture - from making vareniki and crafting motanka dolls to embarking on quests and enjoying a theatrical presentation of Varenukha. It was a day of discovery, laughter, and shared experiences that brought generations together.

What truly stood out was the energy - the kind that comes from people cheering each other on, learning something new side by side, and simply being present in the moment. As folk music filled the air and children danced with their parents, it felt less like an event and more like a celebration of who we are: a community rooted in togetherness, culture, and heart. 

hashtag#FamilyDay hashtag#TraditionAndTogetherness hashtag#LifeatFractal","Others","Personal",,
"Fractal",,,"𝐎𝐰𝐧𝐞𝐫𝐬𝐡𝐢𝐩, 𝐂𝐥𝐢𝐞𝐧𝐭 𝐞𝐱𝐩𝐨𝐬𝐮𝐫𝐞 𝐚𝐧𝐝 𝐈𝐦𝐩𝐚𝐜𝐭 𝐟𝐫𝐨𝐦 𝐃𝐚𝐲 𝟏.

You can hire talent with branding. You retain it with trust.

Sheetal's journey at Fractal shows what happens when people are empowered with responsibility and visibility from day one. Not just tasks but trust. Not just projects but purpose.

Vijay sums it up best: “What attracts talent might be the brand. What retains them is the quality of problems you trust them with.”

hashtag#FutureOfWork hashtag#CareerGrowth hashtag#WorkCulture hashtag#EmployeeExperience hashtag#Leadersh","Others","Personal",,
"Fractal",,,"𝐓𝐡𝐞 𝐄𝐧𝐭𝐫𝐞𝐩𝐫𝐞𝐧𝐞𝐮𝐫𝐢𝐚𝐥 𝐑𝐨𝐥𝐥𝐞𝐫𝐜𝐨𝐚𝐬𝐭𝐞𝐫
 
What's the secret to building a successful company? For Pranay, it's less about a single defining moment and more about a relentless series of 𝐩𝐢𝐯𝐨𝐭𝐬. 

From leaving a secure job to realizing their dotcom dream was over. They embraced 'analytics' when it was new, expanded globally, and kept transforming from predictive modeling to AI-driven digital products. 

It's about taking that next decision, learning from it, and never standing still. 

That's how you build something lasting. 

hashtag#StartupLife hashtag#BusinessStrategy hashtag#Innovation hashtag#AI hashtag#Fractal25","Others","Personal",,
"Fractal",,,"From photo booths to bowling - memories were made, smiles were shared, and every moment mattered. When colleagues become family - San Francisco Family Day was all heart, all fun.

 hashtag#FractalCelebrates hashtag#SFHighlights hashtag#LifeatFractal","Others","Personal",,
"Fractal",,,"Your audience isn’t ignoring your digital ads. They’re just too fast for them. 
Smartphone interactions last under 5 seconds, yet most digital content is designed for 30. No wonder click-through rates have plummeted from 44% to just 0.35%. 

Fractal’s research dives into the real behavior behind the screen, revealing how we use our phones, what our swipes say about us, and how MicroStimuli can drive meaningful action in milliseconds. 

Curious how behavior science meets digital strategy? 
Read the full article: https://lnkd.in/dMx29pTr

hashtag#Microstimuli hashtag#BehavioralScience","Thought Leadership","Authority",,
"Fractal",,,"𝗛𝗼𝘄 𝗔𝗜 𝗚𝗿𝗮𝗱𝘂𝗮𝘁𝗲𝗱 𝗳𝗿𝗼𝗺 𝗛𝗶𝗴𝗵 𝗦𝗰𝗵𝗼𝗼𝗹 𝘁𝗼 𝘁𝗵𝗲 𝗪𝗼𝗿𝗸𝗽𝗹𝗮𝗰𝗲

In 2023, AI models like ChatGPT could summarize documents, write poems, and generate images, much like a brilliant 15-year-old who had read every book in the world.

By 2024, AI evolved. It began reasoning, diagnosing symptoms and solving Olympiad-level math problems, progressing from a high-schooler to a university graduate.

Now, in 2025, we’ve entered the era of Agentic AI, where systems can think, reason, plan, and act. Like working professionals, these AI agents can take on complex tasks with minimal supervision.

In the inaugural episode of “𝗖𝗘𝗢 𝗨𝗻𝗽𝗹𝘂𝗴𝗴𝗲𝗱: 𝗟𝗲𝗮𝗱𝗶𝗻𝗴 𝗶𝗻 𝘁𝗵𝗲 𝗔𝗜 𝗘𝗿𝗮,” join Srikanth as he traces this fascinating journey of AI’s evolution.

Don’t miss this insightful conversation hosted by Dr. Ganesh Natarajan, Chairman of GTT Data Solutions Ltd.

𝗪𝗮𝘁𝗰𝗵 𝗻𝗼𝘄: https://lnkd.in/d45nCTMk","Thought Leadership","Authority",,
"Fractal",,,"From laughter at the photo booth to friendly competition over a game of bowling - our Family Day celebration in San Francisco was a vibrant evening of connection, fun, and appreciation. Hosted at Pinstripes in San Mateo, the event brought together over 180 attendees who enjoyed everything from Corporate Bingo and interactive games for kids to candid moments with Pranay, delicious food, and thoughtful touches for every age group. The joy was truly in the details - a dedicated kids' corner, goody bags, and activities that made everyone feel included and celebrated.

What stood out the most was the warmth -colleagues meeting families, meaningful conversations, and a shared sense of community that lasted well into the evening. From start to finish, it was more than just a gathering; it was a reflection of what makes our culture special - inclusive, engaging, and centered around people.

Captured the moments, now get ready to relive them in motion - San Francisco Fractal Family Day video coming soon!

hashtag#FamilyDay hashtag#FractalMoments hashtag#OneTeamOneFamily hashtag#SanFranciscoCelebration hashtag","Others","Personal",,
"Fractal",,,"Tina Fordham will be joining us as a guest speaker at the Fractal Executive Summit in London on June 5, 2025, and we couldn’t be more excited.
 
Tina is a leading independent strategist and advisor to the C-suite, known for her work at the intersection of geopolitics, business, and social change.
 
A trailblazer in political risk, she brings over 25 years of experience advising senior leaders on the implications of global developments. Tina was the first Chief Global Political Analyst on Wall Street and has held influential roles at Citi, Eurasia Group, and the UN. She has been featured on Financial News’ list of the 100 Most Influential Women in European Finance, five times.
 
Stay tuned for highlights from her insights on the 2025 geopolitical outlook and what leaders need to know to navigate an increasingly complex and fast-shifting global landscape.
 
hashtag#ExecutiveSummit hashtag#Leadership hashtag#AI hashtag#TinaFordham hashtag#Fractal
 
Srikanth Velamakanni, Pranay Agrawal, Mrunali Majmudar (Sathe), Shailendra Singh, Mythreyi Mukund, Ajoy Singh, Natwar Mall, Himanshu Nautiyal, Sankar Narayanan 'SN', Matt Gennone, Andy Walter, Kshama K, Neha Gupta, Neha Sherawat, James Davies, Vikram Magon, Pavan Palety, Bhaskar Kumar, Prithwish Dev, Sriram PK, Sumit Tayal, Sunder Baskaran, Rahul Kapur, Akhil Behl","Events","Authority",,
"Fractal",,,"“There’s a saying, ‘If you never enter the water, you’ll never learn how to swim.’ And from a very young age, I’ve always stepped into uncharted waters & figured my way through.
 
At 21, I moved abroad to fulfill my ‘big American dream’, complete my master’s & earn in dollars. But the world there was entirely different - new people, different cultures. I had to manage it all by myself. But the only thing that kept me going was video calls with my parents.
 
But as my assignments piled up, even those calls were reduced. Mom would always ask, ‘When are you coming home?’ I had no answer. I wanted to return home only after achieving something. So when I got a job as an Analyst, I immersed myself in learning everything. For the next few years, everything took a backseat.
 
During this time, I was introduced to Fractal; they were our AI partners. From the start, I was in awe of their work & people.
 
But right when I was thinking of making changes to my professional life, Dad called, ‘Your mom had a heart attack.’ I thought, ‘What was the point of this if I couldn’t be there for Mom?’ So I decided to move back to India. But the question remained, what about my job?
 
At that time, the only company I could think of was Fractal. I approached Srikanth, Fractal’s co-founder & he just said, ‘We would love to have you.’
 
And so, in 2018, I moved back to India. And that’s when I realized what I was truly missing - celebrating birthdays together, my sons understanding the true meaning of family & work has never felt more satisfying.
 
Since joining Fractal, I’ve had countless opportunities to grow. In fact, during Covid, I even got the opportunity to lead a task force to help the government manage health service responses. I could make a real difference. So I worked 18 hours a day, took 2 AM calls & even worked while I was down with Covid, to deliver on time. And I did. Within 24 hours, we built a platform that enabled govt of Karnataka to manage Covid operations efficiently.
 
And through it all, I’ve realized that success isn’t just about the milestones you reach - it’s about the people who stand by you & the memories you create together.”

Dinesh Nory","Others","Personal",,
